,season,day,landscape,year,method,wolf_seen
2428,spring,mon,grasslands,2003,drone,False
4463,autumn,fri,forest,2003,human,False
2686,summer,mon,grasslands,2003,drone,False
2474,winter,thu,grasslands,2003,drone,False
1225,winter,sun,mountains,2003,robot-spy,False
3110,autumn,mon,hills,2003,drone,False
4470,spring,sun,grasslands,2003,human,False
2717,autumn,sun,mountains,2003,drone,False
1147,summer,sun,hills,2003,human,False
2363,spring,wed,mountains,2003,drone,False
2358,spring,tue,mountains,2003,drone,False
5120,winter,fri,mountains,2003,drone,False
4170,winter,sun,mountains,2003,robot-spy,False
4263,summer,tue,forest,2003,drone,False
2505,autumn,mon,hills,2003,human,False
2659,autumn,thu,grasslands,2003,human,False
211,spring,sat,grasslands,2003,human,True
4145,winter,sun,forest,2003,drone,False
1176,summer,tue,forest,2003,human,False
2585,summer,sat,grasslands,2003,human,False
4142,summer,mon,mountains,2003,drone,False
2582,summer,sat,hills,2003,drone,False
3157,summer,tue,grasslands,2003,human,False
4128,summer,sat,forest,2003,human,False
2553,summer,wed,hills,2003,human,False
4124,autumn,thu,forest,2003,human,False
5115,autumn,mon,hills,2003,human,False
2533,spring,thu,forest,2003,drone,False
2654,spring,sat,mountains,2003,robot-spy,False
1191,summer,tue,forest,2003,robot-spy,False
1192,autumn,thu,grasslands,2003,human,False
1193,spring,sun,hills,2003,human,False
2509,spring,wed,hills,2003,drone,False
2354,spring,sat,forest,2003,drone,False
4069,summer,mon,mountains,2003,drone,False
4067,winter,sat,hills,2003,human,False
2329,spring,tue,mountains,2003,drone,False
641,spring,tue,hills,2003,drone,True
4035,summer,mon,forest,2003,human,False
4231,summer,tue,forest,2003,human,False
2934,summer,sat,forest,2003,human,False
1276,autumn,thu,mountains,2003,human,False
3066,winter,sun,mountains,2003,drone,False
4301,winter,sun,forest,2003,robot-spy,False
1281,winter,fri,forest,2003,human,False
2164,winter,wed,hills,2003,human,False
3428,spring,sat,mountains,2003,human,False
2155,summer,thu,hills,2003,drone,False
2147,summer,wed,hills,2003,human,False
1011,autumn,fri,mountains,2003,human,False
4298,summer,wed,mountains,2003,drone,False
2795,winter,sun,mountains,2003,robot-spy,False
2103,autumn,sat,grasslands,2003,human,False
348,spring,fri,grasslands,2003,drone,True
2776,summer,mon,mountains,2003,human,False
2089,autumn,sat,hills,2003,drone,False
4554,autumn,fri,hills,2003,human,False
2227,autumn,thu,hills,2003,human,False
3327,winter,mon,forest,2003,human,False
1247,winter,sun,mountains,2003,human,False
5031,autumn,tue,mountains,2003,human,False
3094,spring,mon,mountains,2003,drone,False
2313,summer,mon,mountains,2003,drone,False
609,autumn,tue,hills,2003,human,True
2976,autumn,tue,mountains,2003,drone,False
3347,autumn,mon,grasslands,2003,drone,False
2295,winter,mon,hills,2003,drone,False
4518,winter,sat,forest,2003,robot-spy,False
1032,summer,fri,grasslands,2003,human,False
4524,spring,fri,mountains,2003,human,False
3361,summer,thu,forest,2003,robot-spy,False
2751,spring,thu,mountains,2003,human,False
1029,summer,tue,forest,2003,drone,False
437,winter,tue,grasslands,2003,human,True
1026,autumn,sat,grasslands,2003,human,False
1267,spring,mon,hills,2003,human,False
627,autumn,wed,mountains,2003,human,True
913,winter,fri,mountains,2003,drone,False
1386,summer,sun,mountains,2003,human,False
727,autumn,fri,mountains,2003,human,True
3605,winter,wed,forest,2003,drone,False
776,spring,thu,grasslands,2003,drone,True
4935,spring,sun,hills,2003,drone,False
1573,winter,mon,forest,2003,human,False
4864,spring,sat,grasslands,2003,drone,False
4947,winter,fri,hills,2003,human,False
4921,spring,mon,mountains,2003,drone,False
1354,spring,sun,hills,2003,drone,False
1774,summer,thu,forest,2003,drone,False
4908,winter,thu,mountains,2003,human,False
3776,summer,sat,hills,2003,robot-spy,False
921,winter,wed,forest,2003,human,False
261,autumn,sat,mountains,2003,drone,True
4807,autumn,mon,grasslands,2003,drone,False
3912,winter,mon,forest,2003,human,False
917,summer,thu,hills,2003,human,False
3937,winter,thu,mountains,2003,drone,False
3746,autumn,fri,hills,2003,drone,False
757,spring,tue,forest,2003,robot-spy,True
3785,spring,wed,mountains,2003,drone,False
1570,summer,thu,grasslands,2003,human,False
3787,summer,thu,forest,2003,drone,False
3599,spring,thu,mountains,2003,drone,False
1534,winter,tue,forest,2003,drone,False
4735,summer,thu,hills,2003,human,False
3602,autumn,mon,hills,2003,human,False
4891,summer,thu,grasslands,2003,drone,False
583,winter,thu,grasslands,2004,drone,True
4995,autumn,tue,forest,2004,drone,False
4064,winter,sat,hills,2004,drone,False
5068,autumn,fri,hills,2004,drone,False
4056,summer,mon,grasslands,2004,drone,False
3637,summer,wed,grasslands,2004,human,False
3343,winter,fri,grasslands,2004,human,False
739,spring,mon,grasslands,2004,drone,True
3096,summer,tue,hills,2004,human,False
4091,summer,mon,hills,2004,drone,False
1036,winter,sun,forest,2004,robot-spy,False
5113,autumn,tue,hills,2004,human,False
2738,spring,mon,grasslands,2004,human,False
3353,spring,wed,mountains,2004,human,False
3131,winter,thu,grasslands,2004,drone,False
1972,winter,wed,grasslands,2004,human,False
1976,spring,mon,mountains,2004,drone,False
1148,spring,fri,grasslands,2004,drone,False
4490,summer,sun,grasslands,2004,drone,False
2701,autumn,mon,forest,2004,drone,False
3988,winter,sat,mountains,2004,robot-spy,False
1644,spring,mon,forest,2004,drone,False
479,autumn,mon,hills,2004,human,True
1382,autumn,mon,hills,2004,drone,False
5032,summer,mon,forest,2004,drone,False
203,spring,sun,mountains,2004,human,True
1777,summer,mon,forest,2004,drone,False
3117,autumn,sun,grasslands,2004,drone,False
738,autumn,thu,mountains,2004,human,True
1044,summer,wed,grasslands,2004,human,False
5121,summer,mon,mountains,2004,human,False
3631,winter,sat,grasslands,2004,human,False
1775,spring,fri,grasslands,2004,human,False
380,winter,fri,grasslands,2004,human,True
86,autumn,thu,forest,2004,drone,True
1988,summer,mon,grasslands,2004,human,False
4835,summer,tue,forest,2004,drone,False
1653,spring,wed,mountains,2004,drone,False
4646,winter,fri,forest,2004,drone,False
4813,spring,wed,hills,2004,drone,False
2255,winter,thu,mountains,2004,drone,False
1366,summer,fri,mountains,2004,human,False
4030,spring,mon,grasslands,2004,drone,False
2107,summer,tue,forest,2004,drone,False
1492,autumn,sun,grasslands,2004,drone,False
4009,winter,tue,mountains,2004,human,False
4606,summer,mon,grasslands,2004,human,False
3853,spring,sun,mountains,2004,human,False
500,winter,wed,hills,2004,drone,True
165,winter,wed,hills,2004,drone,True
808,spring,sat,mountains,2004,drone,False
4022,winter,sun,mountains,2004,human,False
3423,winter,tue,grasslands,2004,human,False
3052,summer,tue,mountains,2004,human,False
885,winter,thu,hills,2004,human,False
2148,summer,fri,forest,2004,human,False
1285,autumn,tue,forest,2004,drone,False
3435,summer,thu,mountains,2004,human,False
2808,summer,fri,hills,2004,drone,False
2131,autumn,tue,mountains,2004,drone,False
1479,winter,sun,mountains,2004,human,False
4601,spring,tue,mountains,2004,drone,False
723,spring,mon,hills,2004,human,True
3433,summer,thu,grasslands,2004,robot-spy,False
100,winter,fri,hills,2004,drone,True
4007,autumn,sat,hills,2004,drone,False
1496,summer,wed,forest,2004,human,False
4033,spring,mon,hills,2004,human,False
4038,autumn,sat,mountains,2004,human,False
4809,spring,sun,mountains,2004,human,False
1030,spring,fri,grasslands,2004,human,False
2258,autumn,thu,forest,2004,drone,False
25,autumn,mon,grasslands,2004,drone,True
1504,spring,sat,forest,2004,human,False
1004,spring,mon,hills,2004,drone,False
3796,autumn,wed,hills,2004,human,False
3085,autumn,thu,mountains,2004,robot-spy,False
849,winter,wed,hills,2004,human,False
2068,autumn,sun,hills,2004,drone,False
886,summer,wed,forest,2004,drone,False
4522,spring,sat,mountains,2004,human,False
635,winter,sat,forest,2004,human,True
5023,summer,wed,grasslands,2004,human,False
4548,autumn,mon,mountains,2004,human,False
4549,winter,tue,grasslands,2004,human,False
772,winter,mon,mountains,2004,human,True
1368,autumn,sat,hills,2004,human,False
2769,autumn,sun,grasslands,2004,human,False
2086,autumn,sun,hills,2004,human,False
244,winter,mon,mountains,2004,robot-spy,True
1296,autumn,tue,forest,2004,drone,False
4775,autumn,thu,mountains,2004,drone,False
4618,winter,sat,hills,2004,robot-spy,False
4805,spring,tue,mountains,2004,human,False
862,spring,mon,grasslands,2004,human,False
350,spring,tue,mountains,2004,drone,True
5133,autumn,tue,forest,2004,human,False
470,autumn,fri,mountains,2004,human,True
4936,autumn,sat,hills,2004,human,False
2913,summer,mon,mountains,2004,human,False
2936,winter,fri,hills,2004,drone,False
1594,summer,sat,forest,2004,human,False
296,winter,thu,hills,2004,human,True
2490,summer,wed,mountains,2004,human,False
3158,autumn,mon,grasslands,2004,human,False
4402,winter,sat,hills,2004,drone,False
4751,spring,tue,forest,2004,human,False
4435,summer,thu,forest,2004,human,False
1926,winter,mon,forest,2004,human,False
2634,spring,thu,forest,2004,drone,False
1200,spring,wed,forest,2004,robot-spy,False
563,winter,thu,grasslands,2004,human,True
825,autumn,sat,mountains,2004,human,False
2645,autumn,sat,forest,2004,human,False
5063,summer,thu,hills,2004,drone,False
5054,autumn,mon,grasslands,2004,human,False
5056,winter,thu,forest,2004,drone,False
693,winter,fri,hills,2004,human,True
3217,autumn,fri,grasslands,2004,drone,False
3154,autumn,wed,grasslands,2004,human,False
3570,autumn,tue,mountains,2004,drone,False
3868,summer,sat,hills,2004,drone,False
3223,winter,thu,forest,2004,human,False
1898,spring,mon,grasslands,2004,drone,False
2537,summer,tue,forest,2004,human,False
2621,spring,mon,forest,2004,human,False
3742,autumn,tue,hills,2004,human,False
1585,summer,wed,mountains,2004,drone,False
4373,summer,tue,hills,2004,drone,False
5061,summer,thu,hills,2004,drone,False
50,spring,fri,grasslands,2004,drone,True
3231,summer,sun,mountains,2004,human,False
4232,spring,sun,hills,2004,human,False
1167,autumn,wed,forest,2004,human,False
5095,winter,mon,forest,2004,human,False
5101,winter,tue,hills,2004,drone,False
553,spring,wed,grasslands,2004,drone,True
4726,autumn,tue,mountains,2004,human,False
4934,summer,wed,grasslands,2004,human,False
1961,winter,mon,hills,2004,human,False
423,winter,thu,mountains,2004,robot-spy,True
4251,autumn,tue,forest,2004,drone,False
3587,summer,sat,grasslands,2004,human,False
2902,autumn,tue,hills,2004,drone,False
3134,summer,tue,grasslands,2004,drone,False
1095,winter,thu,mountains,2004,drone,False
3535,summer,fri,forest,2004,drone,False
2445,winter,wed,hills,2004,drone,False
4244,winter,mon,forest,2004,drone,False
1848,autumn,mon,mountains,2004,human,False
159,spring,sat,hills,2004,drone,True
4137,spring,tue,mountains,2004,human,False
3589,winter,thu,mountains,2004,human,False
4875,spring,sat,hills,2004,human,False
2890,autumn,mon,mountains,2004,robot-spy,False
3182,winter,fri,hills,2004,human,False
2964,summer,sun,hills,2004,drone,False
702,winter,thu,grasslands,2004,human,True
1538,spring,sun,mountains,2004,drone,False
4458,winter,sun,mountains,2004,drone,False
5146,autumn,thu,hills,2004,human,False
572,winter,mon,hills,2004,drone,True
4132,autumn,tue,forest,2004,human,False
4691,spring,thu,hills,2004,robot-spy,False
3133,winter,sat,hills,2004,drone,False
4160,winter,sun,hills,2004,human,False
3178,autumn,mon,forest,2004,human,False
2223,autumn,mon,grasslands,2005,human,False
1551,winter,sun,hills,2005,drone,False
4042,spring,sat,forest,2005,drone,False
2580,winter,thu,hills,2005,human,False
545,autumn,mon,grasslands,2005,drone,True
3756,winter,sat,mountains,2005,drone,False
3879,spring,fri,grasslands,2005,drone,False
4140,spring,thu,hills,2005,drone,False
4870,autumn,sun,forest,2005,drone,False
4148,winter,wed,mountains,2005,human,False
1186,spring,fri,hills,2005,drone,False
4866,winter,mon,grasslands,2005,human,False
2151,spring,tue,forest,2005,drone,False
1739,winter,tue,forest,2005,human,False
4396,winter,tue,mountains,2005,drone,False
4795,spring,wed,grasslands,2005,drone,False
1277,spring,fri,mountains,2005,human,False
4029,summer,mon,hills,2005,drone,False
2782,spring,sun,forest,2005,drone,False
2228,winter,mon,grasslands,2005,human,False
2779,summer,thu,mountains,2005,drone,False
4909,autumn,tue,mountains,2005,human,False
2558,summer,thu,forest,2005,human,False
2214,spring,mon,grasslands,2005,drone,False
4194,autumn,mon,mountains,2005,human,False
837,spring,wed,grasslands,2005,drone,False
4556,winter,thu,hills,2005,human,False
9,autumn,mon,grasslands,2005,human,True
414,summer,wed,grasslands,2005,human,True
3184,summer,sun,mountains,2005,drone,False
955,summer,mon,grasslands,2005,drone,False
769,summer,fri,forest,2005,human,True
4404,autumn,mon,forest,2005,human,False
4306,summer,sun,mountains,2005,human,False
3419,autumn,fri,hills,2005,drone,False
4797,autumn,sat,grasslands,2005,drone,False
2508,winter,tue,mountains,2005,human,False
3800,autumn,mon,hills,2005,human,False
2348,spring,sat,hills,2005,human,False
392,winter,sun,hills,2005,drone,True
3139,winter,sun,hills,2005,drone,False
3786,winter,tue,hills,2005,drone,False
4944,summer,sat,grasslands,2005,drone,False
2699,winter,sun,grasslands,2005,human,False
4488,summer,sun,grasslands,2005,human,False
2370,summer,tue,hills,2005,human,False
2371,spring,mon,forest,2005,drone,False
4482,summer,thu,grasslands,2005,human,False
3298,summer,tue,hills,2005,human,False
2443,summer,mon,grasslands,2005,human,False
4480,autumn,sun,forest,2005,human,False
3140,autumn,sat,forest,2005,drone,False
5152,autumn,fri,mountains,2005,human,False
1610,winter,wed,mountains,2005,human,False
2688,summer,wed,hills,2005,human,False
2389,spring,thu,mountains,2005,human,False
162,spring,wed,mountains,2005,drone,True
1611,winter,sat,mountains,2005,drone,False
226,autumn,fri,grasslands,2005,drone,True
4455,autumn,wed,mountains,2005,human,False
3287,spring,wed,forest,2005,human,False
2680,autumn,sun,hills,2005,drone,False
4096,winter,thu,mountains,2005,human,False
1619,summer,thu,forest,2005,drone,False
1615,summer,sun,mountains,2005,human,False
2431,spring,fri,grasslands,2005,human,False
2386,autumn,fri,mountains,2005,human,False
3383,summer,tue,forest,2005,human,False
1240,winter,fri,hills,2005,drone,False
3884,autumn,sat,hills,2005,drone,False
4045,spring,sat,forest,2005,drone,False
4119,spring,tue,forest,2005,drone,False
361,spring,mon,forest,2005,drone,True
4182,autumn,wed,mountains,2005,human,False
4047,summer,sat,grasslands,2005,drone,False
3797,spring,thu,mountains,2005,drone,False
400,winter,tue,mountains,2005,drone,True
4535,winter,thu,hills,2005,human,False
756,winter,wed,mountains,2005,human,True
4531,winter,thu,mountains,2005,drone,False
3682,autumn,sat,forest,2005,drone,False
3913,autumn,sun,forest,2005,human,False
3362,autumn,wed,mountains,2005,human,False
3244,autumn,sat,hills,2005,drone,False
2628,spring,tue,mountains,2005,drone,False
2499,winter,thu,forest,2005,human,False
2743,autumn,tue,forest,2005,human,False
3359,winter,fri,grasslands,2005,drone,False
139,autumn,fri,mountains,2005,human,True
5160,summer,fri,mountains,2005,drone,False
5053,winter,mon,grasslands,2005,human,False
4818,summer,fri,mountains,2005,human,False
1249,winter,wed,grasslands,2005,human,False
1512,autumn,wed,forest,2005,human,False
2316,summer,wed,hills,2005,drone,False
2632,spring,wed,grasslands,2005,human,False
3706,autumn,sat,forest,2005,human,False
2718,spring,tue,mountains,2005,drone,False
3687,winter,fri,mountains,2005,human,False
4242,autumn,sun,mountains,2005,drone,False
4190,summer,wed,hills,2005,human,False
903,spring,sun,grasslands,2005,drone,False
4640,spring,sat,forest,2005,human,False
2098,autumn,sat,mountains,2005,drone,False
1091,winter,tue,forest,2005,human,False
3035,autumn,tue,forest,2005,drone,False
4701,summer,sun,forest,2005,human,False
2007,spring,sat,hills,2005,human,False
1466,spring,sat,forest,2005,human,False
1810,winter,mon,mountains,2005,drone,False
4973,summer,fri,mountains,2005,human,False
1335,winter,wed,grasslands,2005,drone,False
2106,autumn,sat,forest,2005,human,False
91,autumn,wed,grasslands,2005,human,True
3558,summer,mon,hills,2005,drone,False
2011,winter,tue,grasslands,2005,human,False
3614,summer,tue,forest,2005,human,False
5004,winter,thu,hills,2005,drone,False
1295,winter,thu,hills,2005,human,False
3477,winter,sat,forest,2005,human,False
1786,spring,wed,grasslands,2005,human,False
4769,autumn,mon,forest,2005,human,False
4680,autumn,sat,hills,2005,drone,False
5092,winter,fri,mountains,2005,drone,False
95,autumn,tue,mountains,2005,drone,True
1954,summer,sun,grasslands,2005,human,False
2839,spring,wed,hills,2005,human,False
1357,spring,thu,mountains,2005,human,False
4290,spring,sun,grasslands,2005,drone,False
681,spring,wed,grasslands,2005,drone,True
1460,autumn,sun,hills,2005,drone,False
2055,autumn,thu,forest,2005,human,False
455,winter,mon,forest,2005,human,True
1940,winter,wed,hills,2005,drone,False
